match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,non_striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,13.6,DA Miller,M Shahrukh Khan,Mukesh Kumar,4,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,14.1,M Shahrukh Khan,DA Miller,Rasikh Salam,0,0,0,0,0,0,caught,M Shahrukh Khan,RR Pant
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,14.2,R Tewatia,DA Miller,Rasikh Salam,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,14.3,DA Miller,R Tewatia,Rasikh Salam,4,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,14.4,DA Miller,R Tewatia,Rasikh Salam,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,14.5,R Tewatia,DA Miller,Rasikh Salam,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,14.6,DA Miller,R Tewatia,Rasikh Salam,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,15.1,DA Miller,R Tewatia,Kuldeep Yadav,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,15.2,R Tewatia,DA Miller,Kuldeep Yadav,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,15.3,DA Miller,R Tewatia,Kuldeep Yadav,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,15.4,R Tewatia,DA Miller,Kuldeep Yadav,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,15.5,DA Miller,R Tewatia,Kuldeep Yadav,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,15.6,R Tewatia,DA Miller,Kuldeep Yadav,0,0,0,0,0,0,caught,R Tewatia,RR Pant
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,16.1,DA Miller,Rashid Khan,A Nortje,4,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,16.2,DA Miller,Rashid Khan,A Nortje,6,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,16.3,DA Miller,Rashid Khan,A Nortje,0,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,16.4,DA Miller,Rashid Khan,A Nortje,6,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,16.5,DA Miller,Rashid Khan,A Nortje,6,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,16.6,DA Miller,Rashid Khan,A Nortje,2,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,17.1,Rashid Khan,DA Miller,Mukesh Kumar,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,17.2,DA Miller,Rashid Khan,Mukesh Kumar,4,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,17.3,DA Miller,Rashid Khan,Mukesh Kumar,0,0,0,0,0,0,caught,DA Miller,Rasikh Salam
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,17.4,R Sai Kishore,Rashid Khan,Mukesh Kumar,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,17.5,Rashid Khan,R Sai Kishore,Mukesh Kumar,0,1,0,0,0,1,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,17.5,Rashid Khan,R Sai Kishore,Mukesh Kumar,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,17.6,R Sai Kishore,Rashid Khan,Mukesh Kumar,0,4,0,1,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,18.1,Rashid Khan,R Sai Kishore,Rasikh Salam,0,1,1,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,18.1,Rashid Khan,R Sai Kishore,Rasikh Salam,4,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,18.2,Rashid Khan,R Sai Kishore,Rasikh Salam,1,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,18.3,R Sai Kishore,Rashid Khan,Rasikh Salam,0,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,18.4,R Sai Kishore,Rashid Khan,Rasikh Salam,6,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,18.5,R Sai Kishore,Rashid Khan,Rasikh Salam,6,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,18.6,R Sai Kishore,Rashid Khan,Rasikh Salam,0,0,0,0,0,0,bowled,R Sai Kishore,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,19.1,Rashid Khan,MM Sharma,Mukesh Kumar,4,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,19.2,Rashid Khan,MM Sharma,Mukesh Kumar,4,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,19.3,Rashid Khan,MM Sharma,Mukesh Kumar,0,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,19.4,Rashid Khan,MM Sharma,Mukesh Kumar,0,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,19.5,Rashid Khan,MM Sharma,Mukesh Kumar,6,0,0,0,0,0,,,
202440,2024,40,2024-04-24,"Arun Jaitley Stadium, Delhi, Delhi",GT,DC,2,19.6,Rashid Khan,MM Sharma,Mukesh Kumar,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,0.1,V Kohli,F du Plessis,Abhishek Sharma,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,0.2,V Kohli,F du Plessis,Abhishek Sharma,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,0.3,F du Plessis,V Kohli,Abhishek Sharma,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,0.4,V Kohli,F du Plessis,Abhishek Sharma,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,0.5,F du Plessis,V Kohli,Abhishek Sharma,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,0.6,V Kohli,F du Plessis,Abhishek Sharma,2,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,1.1,F du Plessis,V Kohli,B Kumar,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,1.2,F du Plessis,V Kohli,B Kumar,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,1.3,V Kohli,F du Plessis,B Kumar,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,1.4,V Kohli,F du Plessis,B Kumar,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,1.5,F du Plessis,V Kohli,B Kumar,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,1.6,F du Plessis,V Kohli,B Kumar,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,2.1,V Kohli,F du Plessis,PJ Cummins,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,2.2,V Kohli,F du Plessis,PJ Cummins,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,2.3,V Kohli,F du Plessis,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,2.4,F du Plessis,V Kohli,PJ Cummins,6,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,2.5,F du Plessis,V Kohli,PJ Cummins,2,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,2.6,F du Plessis,V Kohli,PJ Cummins,2,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,3.1,V Kohli,F du Plessis,T Natarajan,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,3.2,V Kohli,F du Plessis,T Natarajan,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,3.3,F du Plessis,V Kohli,T Natarajan,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,3.4,F du Plessis,V Kohli,T Natarajan,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,3.5,F du Plessis,V Kohli,T Natarajan,0,0,0,0,0,0,caught,F du Plessis,AK Markram
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,3.6,WG Jacks,V Kohli,T Natarajan,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,4.1,WG Jacks,V Kohli,Shahbaz Ahmed,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,4.2,WG Jacks,V Kohli,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,4.3,V Kohli,WG Jacks,Shahbaz Ahmed,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,4.4,V Kohli,WG Jacks,Shahbaz Ahmed,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,4.5,V Kohli,WG Jacks,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,4.6,WG Jacks,V Kohli,Shahbaz Ahmed,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,5.1,V Kohli,WG Jacks,T Natarajan,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,5.2,WG Jacks,V Kohli,T Natarajan,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,5.3,V Kohli,WG Jacks,T Natarajan,6,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,5.4,V Kohli,WG Jacks,T Natarajan,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,5.5,V Kohli,WG Jacks,T Natarajan,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,5.6,WG Jacks,V Kohli,T Natarajan,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,6.1,WG Jacks,V Kohli,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,6.2,V Kohli,WG Jacks,M Markande,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,6.3,V Kohli,WG Jacks,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,6.4,WG Jacks,V Kohli,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,6.5,V Kohli,WG Jacks,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,6.6,WG Jacks,V Kohli,M Markande,0,0,0,0,0,0,bowled,WG Jacks,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,7.1,V Kohli,RM Patidar,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,7.2,RM Patidar,V Kohli,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,7.3,V Kohli,RM Patidar,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,7.4,RM Patidar,V Kohli,Shahbaz Ahmed,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,7.5,RM Patidar,V Kohli,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,7.6,V Kohli,RM Patidar,Shahbaz Ahmed,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,8.1,RM Patidar,V Kohli,M Markande,6,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,8.2,RM Patidar,V Kohli,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,8.3,V Kohli,RM Patidar,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,8.4,RM Patidar,V Kohli,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,8.5,V Kohli,RM Patidar,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,8.6,RM Patidar,V Kohli,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,9.1,RM Patidar,V Kohli,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,9.2,V Kohli,RM Patidar,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,9.3,RM Patidar,V Kohli,JD Unadkat,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,9.4,RM Patidar,V Kohli,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,9.5,V Kohli,RM Patidar,JD Unadkat,2,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,9.6,V Kohli,RM Patidar,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,10.1,V Kohli,RM Patidar,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,10.2,RM Patidar,V Kohli,M Markande,0,1,1,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,10.2,RM Patidar,V Kohli,M Markande,6,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,10.3,RM Patidar,V Kohli,M Markande,6,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,10.4,RM Patidar,V Kohli,M Markande,6,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,10.5,RM Patidar,V Kohli,M Markande,6,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,10.6,RM Patidar,V Kohli,M Markande,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,11.1,RM Patidar,V Kohli,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,11.2,V Kohli,RM Patidar,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,11.3,RM Patidar,V Kohli,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,11.4,V Kohli,RM Patidar,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,11.5,RM Patidar,V Kohli,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,11.6,V Kohli,RM Patidar,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,12.1,V Kohli,RM Patidar,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,12.2,RM Patidar,V Kohli,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,12.3,V Kohli,RM Patidar,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,12.4,RM Patidar,V Kohli,JD Unadkat,0,0,0,0,0,0,caught,RM Patidar,Abdul Samad
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,12.5,C Green,V Kohli,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,12.6,V Kohli,C Green,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,13.1,V Kohli,C Green,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,13.2,C Green,V Kohli,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,13.3,V Kohli,C Green,Shahbaz Ahmed,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,13.4,V Kohli,C Green,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,13.5,C Green,V Kohli,Shahbaz Ahmed,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,13.6,V Kohli,C Green,Shahbaz Ahmed,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,14.1,C Green,V Kohli,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,14.2,V Kohli,C Green,JD Unadkat,0,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,14.3,V Kohli,C Green,JD Unadkat,0,1,0,1,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,14.4,C Green,V Kohli,JD Unadkat,0,1,1,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,14.4,C Green,V Kohli,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,14.5,V Kohli,C Green,JD Unadkat,0,0,0,0,0,0,caught,V Kohli,Abdul Samad
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,14.6,MK Lomror,C Green,JD Unadkat,2,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,15.1,C Green,MK Lomror,PJ Cummins,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,15.2,C Green,MK Lomror,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,15.3,MK Lomror,C Green,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,15.4,C Green,MK Lomror,PJ Cummins,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,15.5,C Green,MK Lomror,PJ Cummins,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,15.6,MK Lomror,C Green,PJ Cummins,4,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,16.1,C Green,MK Lomror,JD Unadkat,2,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,16.2,C Green,MK Lomror,JD Unadkat,1,0,0,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,16.3,MK Lomror,C Green,JD Unadkat,0,1,1,0,0,0,,,
202441,2024,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, Hyderabad",RCB,SRH,1,16.3,MK Lomror,C Green,JD Unadkat,0,0,0,0,0,0,caught,MK Lomror,PJ Cummins
